user_id,age,gender,height_cm,weight_kg,fitness_level,experience_months,consistency,previous_training,goals,preferred_duration,preferred_frequency,preferred_style,preferred_exercises,equipment,available_time,schedule_flexibility,limitations,recovery_capacity,energy_levels,stress_levels,sleep_quality,motivation_type,enjoyment_factors,preferred_intensity,bmi,exp_bin,primary_goal
U000607,64,Male,185,82,Intermediate,26,4,Cardio-focused,Strength,30-45 min,5,Push/Pull/Legs,"Free weights,Cardio",Full Gym,30-45 min,4,None,2,3,2,2,Results-driven,Challenge,5,24.0,25-60,Strength
U000608,58,Female,166,63,Intermediate,18,4,Full Body,Endurance,60-75 min,5,Body Part Split,"Cardio,Compound movements",At Home,60-90 min,3,None,2,2,2,3,Competition,Social,4,22.9,7-24,Endurance
U000609,19,Female,171,49,Advanced,56,4,Sports-specific,General Fitness,45-60 min,5,Push/Pull/Legs,Compound movements,Full Gym,60-90 min,3,None,4,4,2,4,Competition,Achievement,5,16.8,25-60,General Fitness
U000610,60,Female,151,53,Intermediate,12,1,Upper/Lower,Weight Loss,90+ min,5,Full Body,"Compound movements,Bodyweight exercises,Machine-based exercises",Full Gym,60-90 min,1,Hip issues,2,2,3,3,Social,Structure,2,23.2,7-24,Weight Loss
U000611,25,Female,181,55,Beginner,2,2,Other,Hypertrophy,30-45 min,3,Full Body,"Olympic lifts,Machine-based exercises",Dumbbell Only,30-45 min,5,Hip issues,3,2,3,4,Social,"Challenge,Achievement",3,16.8,0-6,Hypertrophy
U000612,24,Male,166,99,Beginner,0,5,Full Body,Athletic Performance,60-75 min,2,Full Body,"Isolation exercises,Bodyweight exercises",At Home,60-90 min,5,None,2,3,4,2,Process-driven,"Social,Variety",3,35.9,,Athletic Performance
U000613,54,Male,176,67,Novice,21,2,Other,Weight Loss,45-60 min,4,Push/Pull/Legs,"Olympic lifts,Cardio",Dumbbell Only,45-60 min,3,Back issues,1,1,4,2,Social,"Challenge,Social",3,21.6,7-24,Weight Loss
U000614,37,Female,169,90,Beginner,1,1,None/Minimal,"Strength,Athletic Performance",45-60 min,3,Full Body,"Compound movements,Olympic lifts,Isolation exercises",Full Gym,45-60 min,3,None,4,4,3,3,Competition,Structure,2,31.5,0-6,Strength
U000615,28,Male,200,74,Novice,21,1,None/Minimal,Athletic Performance,30-45 min,3,Full Body,"Free weights,Olympic lifts,Isolation exercises",At Home,30-45 min,4,None,3,4,3,3,Social,Structure,2,18.5,7-24,Athletic Performance
U000616,51,Male,166,73,Intermediate,16,5,Upper/Lower,General Fitness,45-60 min,5,Push/Pull/Legs,"Machine-based exercises,Free weights,Compound movements",Dumbbell Only,45-60 min,3,Hip issues,3,4,4,4,Competition,Variety,4,26.5,7-24,General Fitness
U000617,54,Female,158,50,Novice,18,2,Full Body,General Fitness,45-60 min,3,No preference,Compound movements,At Home,30-45 min,5,None,3,3,5,3,Process-driven,Social,2,20.0,7-24,General Fitness
U000618,31,Female,163,76,Novice,13,2,Upper/Lower,"General Fitness,Athletic Performance",30-45 min,4,No preference,"Compound movements,Bodyweight exercises",At Home,45-60 min,1,None,1,1,5,2,Results-driven,Structure,3,28.6,7-24,General Fitness
U000619,45,Female,158,57,Beginner,3,2,Push/Pull/Legs,General Fitness,45-60 min,5,Upper/Lower,"Olympic lifts,Bodyweight exercises,Cardio",Dumbbell Only,45-60 min,3,None,1,1,5,1,Social,Challenge,4,22.8,0-6,General Fitness
U000620,56,Female,172,58,Advanced,91,5,Upper/Lower,Weight Loss,90+ min,5,Push/Pull/Legs,"Machine-based exercises,Free weights",Dumbbell Only,90+ min,3,None,1,1,4,1,Social,"Structure,Social",4,19.6,61-120,Weight Loss
U000621,54,Male,180,87,Beginner,5,2,None/Minimal,Hypertrophy,60-75 min,3,Full Body,"Machine-based exercises,Bodyweight exercises,Compound movements",Garage Gym,45-60 min,2,None,4,3,3,1,Competition,"Social,Challenge",2,26.9,0-6,Hypertrophy
U000622,24,Female,158,58,Novice,13,2,Full Body,Weight Loss,30-45 min,4,No preference,"Isolation exercises,Cardio",Dumbbell Only,30-45 min,3,None,4,5,2,4,Results-driven,Variety,3,23.2,7-24,Weight Loss
U000623,27,Male,178,72,Advanced,86,5,Push/Pull/Legs,Hypertrophy,75-90 min,5,Upper/Lower,"Free weights,Machine-based exercises",Dumbbell Only,60-90 min,3,Back issues,4,4,2,3,Process-driven,"Social,Variety",4,22.7,61-120,Hypertrophy
U000624,22,Female,161,84,Novice,23,2,Push/Pull/Legs,Strength,60-75 min,4,No preference,"Cardio,Compound movements",Full Gym,45-60 min,1,None,1,2,3,1,Process-driven,Social,3,32.4,7-24,Strength
U000625,21,Male,191,64,Intermediate,60,2,Upper/Lower,"General Fitness,Hypertrophy",75-90 min,4,Upper/Lower,Compound movements,Dumbbell Only,60-90 min,4,None,3,4,3,3,Social,"Challenge,Structure",5,17.5,25-60,General Fitness
U000626,48,Female,175,75,Beginner,3,1,None/Minimal,"Weight Loss,Endurance",60-75 min,2,Full Body,"Machine-based exercises,Isolation exercises,Bodyweight exercises",At Home,45-60 min,4,None,2,1,3,3,Process-driven,Achievement,1,24.5,0-6,Weight Loss
U000627,41,Female,169,61,Beginner,6,1,None/Minimal,Endurance,45-60 min,2,No preference,"Machine-based exercises,Bodyweight exercises,Compound movements",Full Gym,45-60 min,3,Back issues,2,2,3,3,Social,Social,2,21.4,0-6,Endurance
U000628,35,Male,166,90,Novice,24,2,None/Minimal,Strength,60-75 min,2,Push/Pull/Legs,"Cardio,Bodyweight exercises",Garage Gym,60-90 min,4,None,4,4,2,3,Process-driven,Social,3,32.7,7-24,Strength
U000629,24,Female,176,61,Intermediate,37,3,Full Body,"Weight Loss,Endurance",60-75 min,3,Upper/Lower,Isolation exercises,Dumbbell Only,45-60 min,3,None,2,2,4,3,Social,"Challenge,Social",3,19.7,25-60,Weight Loss
U000630,27,Female,153,56,Intermediate,15,2,Push/Pull/Legs,Weight Loss,30-45 min,5,Body Part Split,Cardio,Garage Gym,≤30 min,1,Shoulder issues,3,5,4,3,Process-driven,Structure,2,23.9,7-24,Weight Loss
U000631,60,Female,175,68,Novice,17,2,Upper/Lower,Weight Loss,75-90 min,5,Body Part Split,Olympic lifts,At Home,60-90 min,5,Shoulder issues,2,4,4,3,Social,Social,2,22.2,7-24,Weight Loss
U000632,52,Male,175,103,Beginner,2,2,Full Body,"General Fitness,Weight Loss",45-60 min,2,Upper/Lower,"Bodyweight exercises,Machine-based exercises",Garage Gym,60-90 min,5,None,3,2,3,3,Competition,Social,1,33.6,0-6,General Fitness
U000633,38,Male,187,66,Novice,17,3,Full Body,"Hypertrophy,Weight Loss",30-45 min,6,No preference,"Compound movements,Isolation exercises",Dumbbell Only,45-60 min,3,Hip issues,5,5,1,4,Competition,Variety,3,18.9,7-24,Hypertrophy
U000634,25,Female,151,66,Intermediate,51,3,Push/Pull/Legs,General Fitness,45-60 min,4,Upper/Lower,"Compound movements,Free weights,Machine-based exercises",At Home,60-90 min,5,Ankle issues,1,1,5,1,Process-driven,"Structure,Social",2,28.9,25-60,General Fitness
U000635,38,Male,189,87,Beginner,6,2,Push/Pull/Legs,Hypertrophy,60-75 min,3,Full Body,"Bodyweight exercises,Free weights",At Home,45-60 min,5,None,2,3,3,1,Process-driven,"Structure,Variety",3,24.4,0-6,Hypertrophy
U000636,32,Male,193,64,Novice,20,2,Full Body,"General Fitness,Strength",30-45 min,4,Body Part Split,"Bodyweight exercises,Compound movements",At Home,45-60 min,4,None,3,3,3,4,Social,Achievement,4,17.2,7-24,General Fitness
U000637,35,Male,192,62,Beginner,5,3,Full Body,Endurance,45-60 min,3,Full Body,"Machine-based exercises,Isolation exercises,Compound movements",Dumbbell Only,45-60 min,3,None,3,2,4,3,Process-driven,"Achievement,Challenge",3,16.8,0-6,Endurance
U000638,40,Female,150,90,Advanced,99,4,Push/Pull/Legs,General Fitness,75-90 min,5,Body Part Split,"Cardio,Bodyweight exercises",Full Gym,60-90 min,2,Ankle issues,3,3,2,3,Results-driven,Social,4,40.0,61-120,General Fitness
U000639,46,Female,185,50,Beginner,6,1,CrossFit/Functional Fitness,Hypertrophy,30-45 min,2,Full Body,"Machine-based exercises,Isolation exercises",Garage Gym,30-45 min,4,None,3,3,4,2,Social,"Challenge,Achievement",2,14.6,0-6,Hypertrophy
U000640,33,Female,172,66,Novice,16,3,Upper/Lower,Hypertrophy,60-75 min,5,Body Part Split,"Cardio,Olympic lifts",Full Gym,60-90 min,3,None,4,4,1,5,Social,"Variety,Challenge",4,22.3,7-24,Hypertrophy
U000641,19,Female,172,89,Beginner,1,2,None/Minimal,Strength,30-45 min,3,No preference,"Free weights,Compound movements,Bodyweight exercises",Full Gym,45-60 min,3,None,1,1,4,2,Competition,"Achievement,Structure",2,30.1,0-6,Strength
U000642,54,Male,197,81,Beginner,3,1,Upper/Lower,Weight Loss,60-75 min,2,Push/Pull/Legs,"Compound movements,Bodyweight exercises",Dumbbell Only,45-60 min,4,None,3,3,4,3,Process-driven,Structure,4,20.9,0-6,Weight Loss
U000643,37,Male,176,92,Beginner,2,5,None/Minimal,Weight Loss,60-75 min,2,Full Body,"Compound movements,Olympic lifts",Full Gym,45-60 min,1,Wrist/elbow issues,2,2,4,2,Social,"Achievement,Challenge",2,29.7,0-6,Weight Loss
U000644,46,Male,200,93,Beginner,2,1,None/Minimal,General Fitness,45-60 min,2,No preference,Free weights,At Home,60-90 min,1,None,3,3,4,3,Social,"Challenge,Achievement",3,23.2,0-6,General Fitness
U000645,64,Male,174,78,Novice,14,2,Full Body,Athletic Performance,30-45 min,2,Upper/Lower,"Bodyweight exercises,Olympic lifts,Free weights",Dumbbell Only,45-60 min,5,None,3,3,4,2,Results-driven,"Structure,Social",4,25.8,7-24,Athletic Performance
U000646,37,Male,189,64,Novice,7,3,Full Body,"Strength,Endurance",75-90 min,4,Upper/Lower,"Machine-based exercises,Bodyweight exercises,Isolation exercises",Full Gym,90+ min,1,None,1,3,4,1,Social,Achievement,3,17.9,7-24,Strength
U000647,43,Female,166,84,Beginner,2,4,CrossFit/Functional Fitness,"General Fitness,Weight Loss",45-60 min,3,Full Body,"Bodyweight exercises,Olympic lifts",At Home,60-90 min,1,None,3,3,3,3,Competition,"Challenge,Social",2,30.5,0-6,General Fitness
U000648,54,Male,173,78,Advanced,63,3,Upper/Lower,Hypertrophy,90+ min,5,Push/Pull/Legs,"Free weights,Bodyweight exercises",At Home,90+ min,4,None,4,4,1,4,Competition,Challenge,3,26.1,61-120,Hypertrophy
U000649,61,Female,185,89,Novice,20,3,Full Body,"General Fitness,Athletic Performance",45-60 min,4,Full Body,"Cardio,Isolation exercises",Dumbbell Only,60-90 min,5,Ankle issues,4,3,3,2,Process-driven,Challenge,3,26.0,7-24,General Fitness
U000650,56,Female,181,89,Beginner,2,2,None/Minimal,Weight Loss,45-60 min,3,Full Body,"Compound movements,Bodyweight exercises,Olympic lifts",At Home,60-90 min,1,None,3,3,3,4,Social,"Social,Achievement",1,27.2,0-6,Weight Loss
U000651,26,Male,196,108,Novice,11,4,Full Body,Hypertrophy,45-60 min,2,Full Body,"Free weights,Compound movements",At Home,60-90 min,1,None,5,5,1,5,Results-driven,"Structure,Achievement",3,28.1,7-24,Hypertrophy
U000652,58,Male,174,74,Novice,20,3,Push/Pull/Legs,Hypertrophy,60-75 min,3,Body Part Split,Isolation exercises,Garage Gym,60-90 min,2,None,3,3,2,4,Process-driven,Challenge,2,24.4,7-24,Hypertrophy
U000653,65,Female,167,77,Intermediate,17,3,None/Minimal,Hypertrophy,75-90 min,4,Full Body,"Free weights,Bodyweight exercises,Compound movements",Dumbbell Only,60-90 min,4,Ankle issues,3,2,3,1,Results-driven,Social,4,27.6,7-24,Hypertrophy
U000654,29,Female,169,50,Novice,15,4,CrossFit/Functional Fitness,Weight Loss,30-45 min,3,Upper/Lower,Compound movements,Dumbbell Only,30-45 min,1,Ankle issues,3,1,4,2,Process-driven,Structure,4,17.5,7-24,Weight Loss
U000655,55,Female,164,81,Novice,6,3,None/Minimal,General Fitness,45-60 min,5,Full Body,"Free weights,Isolation exercises",Full Gym,30-45 min,3,None,4,3,2,4,Process-driven,"Social,Structure",2,30.1,0-6,General Fitness
U000656,58,Female,174,74,Beginner,3,1,Full Body,"General Fitness,Athletic Performance",30-45 min,3,Upper/Lower,"Cardio,Free weights",At Home,30-45 min,5,None,1,1,5,3,Process-driven,Achievement,2,24.4,0-6,General Fitness
U000657,52,Male,169,94,Novice,7,3,Upper/Lower,Weight Loss,45-60 min,6,Upper/Lower,"Olympic lifts,Bodyweight exercises,Cardio",Garage Gym,45-60 min,2,None,3,3,3,3,Process-driven,"Structure,Variety",1,32.9,7-24,Weight Loss
U000658,62,Female,155,72,Beginner,2,2,Full Body,Strength,30-45 min,2,Full Body,Compound movements,At Home,30-45 min,2,None,2,3,3,4,Results-driven,"Social,Variety",1,30.0,0-6,Strength
U000659,36,Female,157,51,Beginner,4,4,None/Minimal,"General Fitness,Strength",30-45 min,2,Full Body,"Olympic lifts,Cardio,Isolation exercises",At Home,45-60 min,1,Shoulder issues,3,5,1,5,Results-driven,"Achievement,Structure",2,20.7,0-6,General Fitness
U000660,22,Prefer not to say,198,76,Intermediate,53,1,Other,Hypertrophy,30-45 min,5,Body Part Split,Free weights,Garage Gym,30-45 min,5,None,3,3,3,3,Competition,Social,4,19.4,25-60,Hypertrophy
U000661,39,Female,166,84,Intermediate,16,2,Upper/Lower,Strength,45-60 min,2,Upper/Lower,"Bodyweight exercises,Machine-based exercises",Full Gym,45-60 min,1,None,3,2,3,2,Process-driven,Structure,4,30.5,7-24,Strength
U000662,20,Male,166,63,Novice,23,1,Upper/Lower,Strength,30-45 min,4,Upper/Lower,Cardio,Full Gym,30-45 min,5,None,3,4,2,4,Social,"Social,Variety",3,22.9,7-24,Strength
U000663,44,Male,186,79,Beginner,2,4,None/Minimal,Weight Loss,45-60 min,2,No preference,"Compound movements,Machine-based exercises",At Home,30-45 min,1,None,3,3,3,2,Results-driven,Variety,1,22.8,0-6,Weight Loss
U000664,34,Prefer not to say,150,99,Beginner,4,1,Full Body,Weight Loss,30-45 min,4,Upper/Lower,"Olympic lifts,Bodyweight exercises,Compound movements",Full Gym,30-45 min,2,Back issues,2,3,3,3,Social,"Variety,Achievement",2,44.0,0-6,Weight Loss
U000665,62,Male,191,67,Beginner,4,2,Full Body,"Strength,Hypertrophy",45-60 min,3,Full Body,Machine-based exercises,At Home,30-45 min,1,Back issues,3,5,2,4,Results-driven,Variety,2,18.4,0-6,Strength
U000666,57,Male,176,100,Novice,19,3,Full Body,Weight Loss,45-60 min,2,Push/Pull/Legs,"Machine-based exercises,Olympic lifts,Compound movements",At Home,30-45 min,2,Shoulder issues,3,2,2,3,Process-driven,"Achievement,Variety",3,32.3,7-24,Weight Loss
U000667,58,Male,173,94,Beginner,0,2,Cardio-focused,Hypertrophy,60-75 min,4,Full Body,"Cardio,Isolation exercises",Dumbbell Only,60-90 min,3,None,3,4,4,2,Process-driven,Challenge,3,31.4,,Hypertrophy
U000668,38,Female,161,63,Beginner,5,4,None/Minimal,Hypertrophy,60-75 min,2,Full Body,"Compound movements,Cardio",Full Gym,60-90 min,3,None,2,2,4,3,Process-driven,"Variety,Challenge",1,24.3,0-6,Hypertrophy
U000669,58,Non-binary,189,63,Advanced,119,4,CrossFit/Functional Fitness,Strength,75-90 min,6,Body Part Split,Machine-based exercises,Dumbbell Only,60-90 min,2,None,2,2,5,1,Competition,"Variety,Achievement",3,17.6,61-120,Strength
U000670,61,Male,185,92,Novice,18,2,Full Body,Endurance,30-45 min,3,Upper/Lower,"Bodyweight exercises,Olympic lifts",Garage Gym,30-45 min,1,None,4,4,3,4,Process-driven,Variety,3,26.9,7-24,Endurance
U000671,56,Female,152,73,Beginner,6,2,None/Minimal,Strength,30-45 min,2,No preference,"Bodyweight exercises,Cardio",Full Gym,45-60 min,5,Back issues,2,3,3,3,Social,Social,3,31.6,0-6,Strength
U000672,55,Male,195,95,Beginner,4,2,Full Body,Weight Loss,45-60 min,2,Push/Pull/Legs,"Cardio,Isolation exercises",Full Gym,60-90 min,2,None,3,3,3,4,Process-driven,"Achievement,Variety",2,25.0,0-6,Weight Loss
U000673,22,Female,154,58,Beginner,4,2,None/Minimal,Weight Loss,30-45 min,2,Full Body,"Isolation exercises,Machine-based exercises,Free weights",At Home,45-60 min,5,None,4,4,2,3,Competition,"Challenge,Structure",2,24.5,0-6,Weight Loss
U000674,49,Male,183,73,Advanced,63,3,Full Body,Hypertrophy,45-60 min,3,Body Part Split,"Cardio,Olympic lifts,Bodyweight exercises",At Home,45-60 min,3,Back issues,2,4,3,3,Competition,"Social,Challenge",4,21.8,61-120,Hypertrophy
U000675,50,Female,158,46,Novice,8,3,Full Body,Strength,30-45 min,4,Full Body,Olympic lifts,Full Gym,≤30 min,2,None,3,3,4,3,Social,"Challenge,Structure",3,18.4,7-24,Strength
U000676,36,Male,165,102,Intermediate,46,4,CrossFit/Functional Fitness,"Athletic Performance,Strength",60-75 min,5,Push/Pull/Legs,"Olympic lifts,Isolation exercises",At Home,60-90 min,5,None,2,3,4,3,Competition,Social,4,37.5,25-60,Athletic Performance
U000677,24,Female,156,74,Beginner,6,1,None/Minimal,"Weight Loss,Endurance",30-45 min,2,Upper/Lower,Free weights,At Home,≤30 min,4,None,3,3,4,4,Social,"Achievement,Social",3,30.4,0-6,Weight Loss
U000678,28,Female,175,48,Intermediate,39,4,Upper/Lower,Weight Loss,75-90 min,2,Push/Pull/Legs,"Compound movements,Isolation exercises",At Home,60-90 min,3,None,4,5,1,4,Results-driven,"Variety,Social",4,15.7,25-60,Weight Loss
U000679,41,Female,154,68,Novice,19,1,None/Minimal,General Fitness,30-45 min,6,Upper/Lower,"Olympic lifts,Machine-based exercises",At Home,30-45 min,5,Back issues,3,2,3,3,Competition,Social,2,28.7,7-24,General Fitness
U000680,44,Male,189,81,Beginner,1,3,CrossFit/Functional Fitness,Hypertrophy,30-45 min,2,Upper/Lower,"Bodyweight exercises,Isolation exercises",At Home,30-45 min,5,Back issues,4,4,2,3,Competition,Structure,3,22.7,0-6,Hypertrophy
U000681,61,Male,185,74,Beginner,4,2,Push/Pull/Legs,General Fitness,30-45 min,6,No preference,"Olympic lifts,Isolation exercises",At Home,30-45 min,5,Back issues,3,2,2,3,Results-driven,Structure,2,21.6,0-6,General Fitness
U000682,42,Male,169,67,Advanced,76,4,Other,"Strength,Hypertrophy",90+ min,5,Push/Pull/Legs,"Free weights,Olympic lifts",At Home,90+ min,5,Hip issues,2,2,5,3,Social,Social,4,23.5,61-120,Strength
U000683,55,Male,165,84,Intermediate,26,3,Upper/Lower,General Fitness,60-75 min,2,Push/Pull/Legs,"Free weights,Cardio",Dumbbell Only,45-60 min,1,Back issues,3,3,3,2,Process-driven,Challenge,4,30.9,25-60,General Fitness
U000684,53,Female,150,74,Novice,5,2,CrossFit/Functional Fitness,General Fitness,45-60 min,3,Full Body,Bodyweight exercises,At Home,60-90 min,4,Hip issues,3,3,3,3,Competition,Variety,3,32.9,0-6,General Fitness
U000685,33,Female,174,73,Intermediate,56,3,Upper/Lower,Weight Loss,60-75 min,3,Upper/Lower,"Compound movements,Bodyweight exercises",Garage Gym,60-90 min,4,Shoulder issues,2,3,4,3,Social,Challenge,3,24.1,25-60,Weight Loss
U000686,22,Male,168,67,Beginner,0,4,None/Minimal,Hypertrophy,30-45 min,2,Full Body,"Olympic lifts,Machine-based exercises",Dumbbell Only,30-45 min,3,None,3,5,2,3,Process-driven,"Challenge,Social",5,23.7,,Hypertrophy
U000687,34,Female,161,76,Novice,13,2,Upper/Lower,General Fitness,60-75 min,2,No preference,Isolation exercises,At Home,45-60 min,1,Shoulder issues,1,1,4,1,Competition,"Structure,Social",4,29.3,7-24,General Fitness
U000688,44,Male,181,70,Novice,20,4,Body Part Split,Strength,60-75 min,3,Full Body,"Bodyweight exercises,Compound movements,Machine-based exercises",Dumbbell Only,45-60 min,3,None,3,2,4,2,Results-driven,Achievement,4,21.4,7-24,Strength
U000689,39,Female,178,60,Beginner,3,1,None/Minimal,"Weight Loss,Strength",60-75 min,3,No preference,"Cardio,Olympic lifts",Garage Gym,60-90 min,2,None,3,3,3,3,Results-driven,"Structure,Challenge",2,18.9,0-6,Weight Loss
U000690,43,Male,177,69,Intermediate,25,3,Upper/Lower,Athletic Performance,75-90 min,4,Push/Pull/Legs,"Isolation exercises,Bodyweight exercises",At Home,60-90 min,3,None,3,3,1,3,Process-driven,Social,3,22.0,25-60,Athletic Performance
U000691,48,Male,169,79,Intermediate,32,3,Push/Pull/Legs,"Hypertrophy,General Fitness",90+ min,4,Push/Pull/Legs,Olympic lifts,Full Gym,60-90 min,1,None,4,4,1,5,Results-driven,Variety,4,27.7,25-60,Hypertrophy
U000692,47,Prefer not to say,164,45,Beginner,1,2,Cardio-focused,"Strength,General Fitness",30-45 min,2,Full Body,"Bodyweight exercises,Olympic lifts,Cardio",Dumbbell Only,45-60 min,4,Back issues,3,4,1,5,Process-driven,Achievement,2,16.7,0-6,Strength
U000693,19,Female,170,67,Intermediate,59,2,Upper/Lower,"Strength,Hypertrophy",60-75 min,3,Upper/Lower,Machine-based exercises,At Home,60-90 min,1,None,3,4,2,5,Social,"Challenge,Social",5,23.2,25-60,Strength
U000694,64,Female,165,57,Intermediate,31,3,Push/Pull/Legs,Weight Loss,45-60 min,3,Body Part Split,"Olympic lifts,Machine-based exercises,Cardio",Full Gym,30-45 min,2,Ankle issues,1,2,5,1,Results-driven,"Structure,Challenge",4,20.9,25-60,Weight Loss
U000695,44,Male,193,79,Novice,5,2,CrossFit/Functional Fitness,Hypertrophy,45-60 min,3,Upper/Lower,"Free weights,Compound movements",Garage Gym,45-60 min,3,Shoulder issues,3,3,2,3,Competition,"Structure,Challenge",3,21.2,0-6,Hypertrophy
U000696,41,Male,192,110,Beginner,1,2,None/Minimal,Weight Loss,45-60 min,2,No preference,"Machine-based exercises,Compound movements",At Home,30-45 min,5,Knee issues,4,5,1,4,Social,"Achievement,Structure",4,29.8,0-6,Weight Loss
U000697,30,Female,173,57,Beginner,1,1,Full Body,Weight Loss,45-60 min,2,Full Body,Olympic lifts,Dumbbell Only,45-60 min,5,None,3,1,5,1,Results-driven,"Achievement,Structure",3,19.0,0-6,Weight Loss
U000698,54,Male,181,91,Beginner,4,2,Upper/Lower,General Fitness,30-45 min,2,Upper/Lower,"Isolation exercises,Machine-based exercises",At Home,30-45 min,1,Knee issues,4,3,3,3,Process-driven,Challenge,2,27.8,0-6,General Fitness
